3.0002
3.0002
2.9999
3.0008
3.0005
2.9999
2.9999
3.0005
3.0008
3.0002
3.0005
3.0005
3.0008
3.0002
3.0002
3.0005
3.0002
3.0002
3.0002
3.0002
3.0005
3.0005
3.0002
2.9999
3.0005
3.0002
3.0005
2.9996
3.0002
3.0008
3.0005
3.0005
3.0005
2.9999
3.0005
3.0002
3.0002
3.0011
3.0005
3.0008
3.0005
3.0011
3.0005
3.0008
3.0002
2.9993
3.0005
2.9996
3.0002
2.9996
3.0002
3.0002
3.0008
3.0005
3.0005
3.0002
3.0002
3.0002
3.0002
3.0002
3.0002
3.0005
3.0002
3.0002
3.0005
2.9999
2.9999
3.0005
3.0002
3.0002
3.0002
3.0005
3.0005
3.0002
2.9999
3.0005
3.0002
3.0005
3.0005
3.0005
3.0005
3.0005
3.0002
3.0005
3.0002
3.0005
3.0005
3.0005
3.0005
3.0005
3.0005
2.9999
3.0002
2.9999
3.0005
3.0005
3.0005
2.9999
3.0005
3.0002
3.0002
3.0002
3.0005
2.9999
3.0002
3.0005
3.0002
3.0005
3.0002
2.9999
3.0005
3.0002
3.0005
3.0005
3.0002
3.0005
3.0008
3.0005
3.0005
3.0002
2.9999
3.0005
3.0005
3.0002
3.0005
3.0002
3.0005
3.0005
3.0005
3.0005
3.0002
2.9999
3.0005
3.0002
3.0002
2.9999
2.9999
3.0002
3.0002
3.0005
3.0005
3.0002
2.9999
3.0005
3.0005
3.0005
3.0008
3.0008
3.0005
2.9996
3.0005
3.0002
3.0002
3.0002
3.0002
3.0008
3.0011
3.0005
3.0005
3.0005
3.0011
3.0005
3.0005
2.9999
3.0002
2.9999
3.0002
3.0011
3.0002
3.0011
3.0005
2.9996
3.0005
3.0005
3.0008
3.0008
2.9999
2.9996
2.9999
2.9999
3.0005
3.0002
3.0002
3.0002
3.0005
3.0005
3.0002
3.0002
3.0002
3.0005
3.0002
3.0005
3.0005
3.0005
2.9999
3.0002
2.9999
3.0002
3.0002
2.9999
3.0002
3.0002
3.0005
3.0002
3.0005
3.0002
3.0005
2.9999
3.0005
3.0005
3.0008
3.0002
3.0008
3.0005
2.9999
3.0011
3.0008
2.9977
3.0002
2.9999
3.0005
2.9996
3.0002
3.0011
3.0002
2.9999
3.0005
3.0008
3.0005
3.0005
3.0008
3.0008
2.9999
3.0011
3.0005
3.0011
3.0005
2.9999
3.0002
3.0008
3.0002
3.0008
3.0002
3.0011
3.0005
3.0008
3.0002
2.9999
2.9999
3.0002
3.0005
2.9999
3.0002
3.0005
3.0002
3.0002
2.9999
3.0002
3.0005
3.0002
3.0005
3.0002
3.0005
3.0002
3.0005
3.0002
3.0002
3.0002
3.0002
3.0008
3.0005
3.0002
3.0002
3.0002
3.0002
3.0002
3.0002
3.0005
2.9999
3.0005
3.0002
3.0002
3.0005
3.0005
3.0005
3.0005
3.0005
3.0005
3.0005
3.0005
2.9999
2.9999
3.0002
2.9999
3.0005
3.0005
3.0005
3.0002
3.0002
3.0002
3.0005
3.0002
2.9999
3.0002
3.0005
3.0005
3.0005
3.0002
3.0002
3.0002
3.0005
3.0002
2.9999
3.0002
3.0005
3.0005
2.9999
3.0002
3.0002
3.0005
3.0002
3.0002
3.0005
3.0005
3.0005
3.0005
3.0002
2.9999
3.0002
3.0005
3.0002
3.0005
3.0005
3.0002
3.0005
3.0002
3.0002
3.0005
3.0005
3.0002
3.0002
3.0005
3.0005
2.9999
3.0005
3.0005
3.0005
3.0002
3.0005
3.0005
3.0005
3.0005
3.0005
3.0002
3.0008
3.0005
3.0005
3.0005
3.0002
3.0005
3.0005
3.0002
2.9999
3.0005
3.0002
3.0005
3.0005
3.0005
3.0008
3.0002
3.0005
3.0005
3.0005
3.0005
2.9977
3.0002
2.999
2.9999
2.9999
3.0005
2.9999
3.0005
3.0005
3.0008
2.9987
3.0002
3.0005
3.0008
2.9999
3.0005
3.0002
2.9996
3.0002
3.0002
3.0005
3.0005
3.0002
3.0008
3.0005
3.0002
3.0005
3.0005
3.0002
3.0002
3.0002
3.0002
3.0002
3.0005
3.0005
3.0005
3.0002
2.9999
3.0005
3.0002
3.0005
3.0005
3.0005
3.0008
3.0008
2.9999
3.0002
3.0002
3.0002
3.0005
3.0005
3.0005
3.0011
3.0002
3.0011
3.0005
3.0002
3.0005
2.9999
3.0011
3.0002
3.0002
3.0008
3.0002
3.0005
3.0002
3.0008
3.0002
3.0011
2.9999
2.9999
3.0002
3.0008
3.0005
3.0002
3.0008
3.0002
